interaction_id,product,sales_rep,region,customer_segment,use_case,session_duration_mins,suggestions_generated,suggestions_used,objections_detected,objections_assisted,ai_confidence_percent,customer_sentiment,conversion_status,interaction_date
SHERPA00883,Sherpa AI,Rep 21,Delhi,Mid-Market,Service Support,19.5,5,4,2,2,86.6,Neutral,Follow-up,2025-12-22 10:56:08
SHERPA00884,Sherpa AI,Rep 46,Delhi,SMB,Objection Handling,16.5,7,4,4,3,90.3,Positive,Not Converted,2026-07-11 18:44:12
SHERPA00885,Sherpa AI,Rep 38,Mumbai,Mid-Market,Product Discovery,18.4,11,6,6,4,87.2,Positive,Converted,2026-04-08 13:51:50
SHERPA00886,Sherpa AI,Rep 44,Delhi,SMB,Sales Consultation,9.8,12,8,4,3,89.2,Neutral,Follow-up,2026-03-19 15:33:05
SHERPA00887,Sherpa AI,Rep 17,Mumbai,SMB,Objection Handling,18.3,5,3,2,1,87.7,Positive,Converted,2026-05-06 15:43:32
SHERPA00888,Sherpa AI,Rep 31,Bangalore,Mid-Market,Service Support,16.5,5,3,6,5,85.7,Neutral,Converted,2026-05-26 12:48:15
SHERPA00889,Sherpa AI,Rep 37,Hyderabad,Mid-Market,Product Discovery,11.9,10,5,6,5,89.5,Neutral,Not Converted,2026-05-03 18:14:34
SHERPA00890,Sherpa AI,Rep 11,Mumbai,SMB,Product Discovery,20.0,8,6,5,4,86.6,Negative,Not Converted,2026-04-27 14:50:09
SHERPA00891,Sherpa AI,Rep 28,Hyderabad,SMB,Sales Consultation,18.2,9,5,2,1,83.2,Positive,Converted,2026-07-22 15:48:21
SHERPA00892,Sherpa AI,Rep 5,Bangalore,Enterprise,Service Support,14.9,12,6,1,1,90.3,Negative,Converted,2026-05-22 12:45:37
SHERPA00893,Sherpa AI,Rep 12,Hyderabad,SMB,Sales Consultation,14.7,9,7,3,2,93.0,Neutral,Follow-up,2025-12-08 12:09:01
SHERPA00894,Sherpa AI,Rep 3,Mumbai,Mid-Market,Objection Handling,16.6,7,5,4,3,88.1,Negative,Converted,2026-07-04 09:05:22
SHERPA00895,Sherpa AI,Rep 41,Delhi,SMB,Guided Demo,11.4,9,6,4,3,93.2,Positive,Converted,2026-07-20 16:37:25
SHERPA00896,Sherpa AI,Rep 38,Hyderabad,SMB,Product Discovery,16.5,9,7,5,4,89.9,Neutral,Follow-up,2026-01-27 12:06:44
SHERPA00897,Sherpa AI,Rep 2,Hyderabad,Mid-Market,Sales Consultation,11.2,8,6,4,3,89.9,Neutral,Converted,2026-01-14 18:38:50
SHERPA00898,Sherpa AI,Rep 26,Pune,Mid-Market,Product Discovery,13.3,4,3,3,3,88.3,Positive,Not Converted,2025-11-21 16:09:16
SHERPA00899,Sherpa AI,Rep 2,Pune,SMB,Product Discovery,18.7,6,3,5,3,90.1,Neutral,Converted,2026-02-06 13:38:47
SHERPA00900,Sherpa AI,Rep 12,Bangalore,Mid-Market,Sales Consultation,16.0,5,3,2,1,93.1,Neutral,Not Converted,2026-01-23 10:49:52
SHERPA00901,Sherpa AI,Rep 40,Chennai,SMB,Product Discovery,8.5,6,3,6,5,94.4,Neutral,Not Converted,2026-05-01 13:24:15
SHERPA00902,Sherpa AI,Rep 2,Delhi,Mid-Market,Service Support,12.6,8,5,4,3,91.2,Positive,Follow-up,2026-05-30 15:24:05
SHERPA00903,Sherpa AI,Rep 41,Mumbai,SMB,Service Support,9.4,6,3,4,2,87.3,Neutral,Not Converted,2025-11-29 14:13:41
SHERPA00904,Sherpa AI,Rep 16,Bangalore,SMB,Guided Demo,14.8,8,4,4,2,83.9,Positive,Not Converted,2026-04-01 14:59:06
SHERPA00905,Sherpa AI,Rep 30,Mumbai,SMB,Service Support,14.0,5,3,2,1,86.5,Neutral,Follow-up,2025-12-21 17:53:00
SHERPA00906,Sherpa AI,Rep 47,Mumbai,Mid-Market,Sales Consultation,10.3,5,4,1,1,94.6,Positive,Follow-up,2025-12-31 12:43:19
SHERPA00907,Sherpa AI,Rep 46,Hyderabad,Mid-Market,Service Support,10.7,8,5,3,3,85.0,Positive,Converted,2026-03-15 10:55:20
SHERPA00908,Sherpa AI,Rep 36,Bangalore,SMB,Guided Demo,10.8,5,3,5,4,84.4,Positive,Follow-up,2026-03-08 15:21:52
SHERPA00909,Sherpa AI,Rep 4,Bangalore,Mid-Market,Objection Handling,19.2,7,5,2,1,90.3,Neutral,Not Converted,2026-06-23 12:25:58
SHERPA00910,Sherpa AI,Rep 11,Pune,SMB,Objection Handling,20.9,10,6,5,4,89.5,Negative,Not Converted,2026-05-22 12:02:36
SHERPA00911,Sherpa AI,Rep 24,Delhi,SMB,Sales Consultation,10.2,11,6,2,1,82.3,Positive,Converted,2026-03-07 18:01:03
SHERPA00912,Sherpa AI,Rep 18,Chennai,Mid-Market,Guided Demo,21.7,9,6,2,2,87.1,Positive,Not Converted,2026-03-13 09:20:10
SHERPA00913,Sherpa AI,Rep 27,Mumbai,Mid-Market,Service Support,11.5,10,6,3,2,93.4,Positive,Converted,2026-05-29 13:46:23
SHERPA00914,Sherpa AI,Rep 37,Delhi,Enterprise,Guided Demo,21.9,6,4,2,2,95.0,Neutral,Not Converted,2026-03-20 15:17:02
SHERPA00915,Sherpa AI,Rep 2,Pune,Enterprise,Product Discovery,17.8,7,5,2,2,94.1,Positive,Not Converted,2026-03-28 10:15:27
SHERPA00916,Sherpa AI,Rep 15,Delhi,SMB,Guided Demo,11.2,8,4,6,4,91.5,Positive,Converted,2026-04-21 13:39:34
SHERPA00917,Sherpa AI,Rep 11,Mumbai,SMB,Service Support,16.6,6,3,6,5,88.4,Neutral,Not Converted,2026-03-21 16:29:48
SHERPA00918,Sherpa AI,Rep 27,Hyderabad,Enterprise,Sales Consultation,11.2,5,2,3,2,91.5,Positive,Follow-up,2026-04-30 09:26:03
SHERPA00919,Sherpa AI,Rep 49,Hyderabad,SMB,Product Discovery,11.8,6,4,3,2,86.6,Positive,Follow-up,2026-02-10 14:47:26
SHERPA00920,Sherpa AI,Rep 48,Mumbai,Enterprise,Guided Demo,8.6,6,3,3,2,82.7,Positive,Not Converted,2026-06-20 14:15:19
SHERPA00921,Sherpa AI,Rep 47,Pune,Mid-Market,Objection Handling,9.4,5,3,2,1,95.6,Neutral,Follow-up,2026-01-28 18:24:30
SHERPA00922,Sherpa AI,Rep 23,Pune,Enterprise,Service Support,8.2,5,4,2,1,83.5,Negative,Not Converted,2025-12-26 10:24:55
SHERPA00923,Sherpa AI,Rep 35,Bangalore,SMB,Sales Consultation,18.9,9,7,3,2,87.4,Neutral,Converted,2026-03-14 11:08:24
SHERPA00924,Sherpa AI,Rep 30,Chennai,SMB,Service Support,20.4,6,3,3,2,87.8,Positive,Not Converted,2025-11-28 09:48:51
SHERPA00925,Sherpa AI,Rep 47,Hyderabad,SMB,Guided Demo,17.2,5,3,1,1,95.7,Neutral,Converted,2026-02-10 14:23:27
SHERPA00926,Sherpa AI,Rep 24,Chennai,Mid-Market,Sales Consultation,12.8,5,3,5,3,90.2,Positive,Follow-up,2026-06-22 18:58:30
SHERPA00927,Sherpa AI,Rep 19,Delhi,Mid-Market,Objection Handling,10.7,8,6,2,2,82.7,Neutral,Follow-up,2025-11-04 14:56:53
SHERPA00928,Sherpa AI,Rep 29,Delhi,SMB,Product Discovery,21.7,8,4,5,4,95.6,Neutral,Converted,2026-04-22 16:23:23
SHERPA00929,Sherpa AI,Rep 13,Mumbai,Enterprise,Guided Demo,13.9,12,7,5,4,83.0,Negative,Not Converted,2026-03-18 09:37:35
SHERPA00930,Sherpa AI,Rep 48,Mumbai,Mid-Market,Sales Consultation,9.8,10,6,1,1,92.5,Positive,Not Converted,2026-06-10 15:29:34
SHERPA00931,Sherpa AI,Rep 23,Mumbai,SMB,Product Discovery,13.6,4,3,4,3,93.1,Neutral,Converted,2026-02-07 17:23:39
SHERPA00932,Sherpa AI,Rep 12,Pune,Mid-Market,Sales Consultation,13.4,8,6,5,3,93.3,Neutral,Follow-up,2026-07-24 18:56:12
SHERPA00933,Sherpa AI,Rep 49,Hyderabad,Enterprise,Guided Demo,11.0,9,5,2,1,84.4,Positive,Not Converted,2025-12-22 12:25:21
SHERPA00934,Sherpa AI,Rep 48,Chennai,Mid-Market,Sales Consultation,15.4,8,6,4,3,92.6,Neutral,Converted,2026-02-21 18:42:51
SHERPA00935,Sherpa AI,Rep 41,Delhi,SMB,Objection Handling,8.6,6,3,4,3,84.6,Negative,Follow-up,2026-07-04 16:46:44
SHERPA00936,Sherpa AI,Rep 29,Chennai,SMB,Sales Consultation,11.8,5,2,2,2,95.9,Negative,Converted,2025-12-20 14:05:52
SHERPA00937,Sherpa AI,Rep 6,Hyderabad,Enterprise,Guided Demo,8.0,10,7,2,2,90.0,Neutral,Follow-up,2026-04-09 09:41:30
SHERPA00938,Sherpa AI,Rep 23,Chennai,Mid-Market,Sales Consultation,15.7,7,5,3,2,92.6,Positive,Converted,2026-01-08 11:41:44
SHERPA00939,Sherpa AI,Rep 31,Chennai,Mid-Market,Product Discovery,19.4,10,6,4,3,82.9,Neutral,Not Converted,2026-04-27 17:40:37
SHERPA00940,Sherpa AI,Rep 45,Pune,Enterprise,Product Discovery,15.5,8,4,5,3,96.6,Neutral,Converted,2026-07-31 14:18:47
SHERPA00941,Sherpa AI,Rep 21,Mumbai,SMB,Service Support,13.3,11,8,5,3,93.2,Positive,Converted,2026-04-01 14:19:11
SHERPA00942,Sherpa AI,Rep 24,Pune,Enterprise,Service Support,11.1,9,7,4,3,94.3,Positive,Follow-up,2026-04-26 11:15:50
SHERPA00943,Sherpa AI,Rep 8,Pune,Mid-Market,Objection Handling,11.2,7,4,5,4,84.3,Positive,Not Converted,2026-03-27 14:04:25
SHERPA00944,Sherpa AI,Rep 44,Chennai,SMB,Product Discovery,10.6,9,5,5,3,84.7,Positive,Follow-up,2026-01-08 13:28:04
SHERPA00945,Sherpa AI,Rep 9,Chennai,Mid-Market,Service Support,8.3,11,6,4,3,91.7,Neutral,Not Converted,2026-03-28 09:08:00
SHERPA00946,Sherpa AI,Rep 22,Pune,SMB,Sales Consultation,9.0,5,3,3,2,83.0,Positive,Follow-up,2026-02-24 11:05:58
SHERPA00947,Sherpa AI,Rep 4,Chennai,Mid-Market,Objection Handling,18.2,6,5,6,3,89.9,Positive,Follow-up,2026-04-21 18:29:04
SHERPA00948,Sherpa AI,Rep 13,Pune,Mid-Market,Guided Demo,18.7,9,6,3,2,94.4,Positive,Not Converted,2025-12-27 16:22:19
SHERPA00949,Sherpa AI,Rep 34,Bangalore,Mid-Market,Service Support,16.8,9,4,2,1,84.1,Positive,Not Converted,2026-04-10 17:25:52
SHERPA00950,Sherpa AI,Rep 3,Pune,Enterprise,Service Support,12.7,5,4,6,3,93.0,Positive,Follow-up,2026-03-27 17:13:37
SHERPA00951,Sherpa AI,Rep 37,Delhi,SMB,Product Discovery,10.3,8,4,3,2,88.7,Positive,Converted,2026-07-04 13:26:58
SHERPA00952,Sherpa AI,Rep 28,Delhi,SMB,Objection Handling,9.7,7,4,2,2,91.4,Positive,Follow-up,2026-03-26 13:37:03
SHERPA00953,Sherpa AI,Rep 26,Chennai,Mid-Market,Product Discovery,10.0,9,4,2,1,94.5,Neutral,Not Converted,2025-12-09 10:49:17
SHERPA00954,Sherpa AI,Rep 50,Pune,SMB,Product Discovery,11.2,11,5,3,2,91.8,Positive,Follow-up,2026-05-05 12:38:32
SHERPA00955,Sherpa AI,Rep 46,Pune,SMB,Objection Handling,10.4,9,5,5,4,83.7,Neutral,Converted,2026-02-23 13:01:53
SHERPA00956,Sherpa AI,Rep 34,Mumbai,Enterprise,Sales Consultation,9.7,5,2,5,3,91.2,Positive,Follow-up,2026-01-06 16:28:16
SHERPA00957,Sherpa AI,Rep 15,Mumbai,Mid-Market,Service Support,15.4,10,8,5,4,84.7,Positive,Converted,2025-12-11 12:43:40
SHERPA00958,Sherpa AI,Rep 8,Mumbai,Enterprise,Product Discovery,19.4,8,5,2,2,86.5,Positive,Follow-up,2026-02-27 16:05:30
SHERPA00959,Sherpa AI,Rep 48,Pune,SMB,Service Support,19.4,7,3,5,4,96.0,Positive,Not Converted,2026-01-08 10:17:56
SHERPA00960,Sherpa AI,Rep 35,Pune,Enterprise,Objection Handling,17.2,8,4,1,1,84.2,Positive,Converted,2025-12-28 13:32:31
SHERPA00961,Sherpa AI,Rep 24,Delhi,Mid-Market,Sales Consultation,8.9,6,3,4,3,89.2,Positive,Follow-up,2026-07-31 11:22:19
SHERPA00962,Sherpa AI,Rep 37,Hyderabad,Mid-Market,Guided Demo,10.5,7,5,2,1,96.9,Positive,Follow-up,2025-12-11 15:51:42
SHERPA00963,Sherpa AI,Rep 4,Chennai,SMB,Sales Consultation,19.1,8,4,3,2,88.2,Neutral,Follow-up,2026-05-09 16:15:09
SHERPA00964,Sherpa AI,Rep 12,Delhi,SMB,Objection Handling,15.0,6,4,4,2,88.3,Positive,Converted,2025-12-16 16:13:55
SHERPA00965,Sherpa AI,Rep 19,Mumbai,Mid-Market,Sales Consultation,13.9,8,5,5,3,90.7,Neutral,Not Converted,2026-04-21 11:53:49
SHERPA00966,Sherpa AI,Rep 15,Delhi,Mid-Market,Guided Demo,8.0,9,6,5,4,85.5,Neutral,Not Converted,2026-04-26 11:01:09
SHERPA00967,Sherpa AI,Rep 30,Delhi,SMB,Product Discovery,8.8,9,4,3,3,95.8,Neutral,Not Converted,2026-07-09 13:17:31
SHERPA00968,Sherpa AI,Rep 45,Delhi,Mid-Market,Sales Consultation,10.0,6,4,4,3,86.4,Positive,Converted,2026-02-20 09:56:27
SHERPA00969,Sherpa AI,Rep 37,Mumbai,Enterprise,Objection Handling,8.8,11,8,6,4,94.4,Neutral,Converted,2026-05-25 09:19:29
SHERPA00970,Sherpa AI,Rep 12,Hyderabad,SMB,Sales Consultation,21.5,6,5,5,3,82.4,Positive,Follow-up,2026-05-10 09:38:30
SHERPA00971,Sherpa AI,Rep 19,Bangalore,SMB,Guided Demo,20.2,7,5,4,2,94.6,Positive,Not Converted,2026-05-04 09:18:24
SHERPA00972,Sherpa AI,Rep 34,Chennai,Mid-Market,Objection Handling,19.4,4,2,1,1,90.5,Positive,Follow-up,2026-06-24 18:20:36
SHERPA00973,Sherpa AI,Rep 7,Chennai,Enterprise,Sales Consultation,12.2,5,3,4,3,92.5,Negative,Converted,2026-01-23 15:31:25
SHERPA00974,Sherpa AI,Rep 28,Delhi,SMB,Objection Handling,10.2,7,4,5,4,86.3,Positive,Follow-up,2026-04-08 14:23:24
SHERPA00975,Sherpa AI,Rep 28,Hyderabad,SMB,Guided Demo,19.7,9,4,4,3,82.2,Negative,Not Converted,2026-07-18 11:21:35
SHERPA00976,Sherpa AI,Rep 29,Mumbai,SMB,Product Discovery,15.0,8,6,3,2,95.8,Positive,Follow-up,2026-06-15 10:51:46
SHERPA00977,Sherpa AI,Rep 37,Bangalore,SMB,Guided Demo,21.7,8,5,2,2,89.8,Negative,Not Converted,2026-02-21 16:55:34
SHERPA00978,Sherpa AI,Rep 20,Bangalore,Enterprise,Product Discovery,18.4,5,3,3,2,84.8,Negative,Follow-up,2026-02-26 13:21:39
SHERPA00979,Sherpa AI,Rep 11,Delhi,SMB,Service Support,17.0,7,5,4,3,86.7,Negative,Not Converted,2026-07-06 12:33:11
SHERPA00980,Sherpa AI,Rep 50,Delhi,Enterprise,Guided Demo,9.5,10,5,5,4,84.9,Positive,Not Converted,2026-04-21 10:49:37
SHERPA00981,Sherpa AI,Rep 50,Mumbai,SMB,Product Discovery,15.6,6,4,5,3,86.2,Neutral,Converted,2026-03-24 15:54:51
SHERPA00982,Sherpa AI,Rep 39,Mumbai,SMB,Service Support,16.9,5,3,5,3,90.3,Negative,Not Converted,2026-04-15 14:28:02
SHERPA00983,Sherpa AI,Rep 42,Pune,Mid-Market,Service Support,19.1,4,2,5,4,90.5,Positive,Follow-up,2026-02-27 16:51:18
SHERPA00984,Sherpa AI,Rep 23,Mumbai,SMB,Service Support,12.0,5,3,5,3,87.3,Positive,Converted,2026-04-18 16:16:02
SHERPA00985,Sherpa AI,Rep 46,Delhi,Enterprise,Objection Handling,17.8,6,3,4,3,96.6,Neutral,Follow-up,2026-02-27 09:42:55
SHERPA00986,Sherpa AI,Rep 20,Hyderabad,Enterprise,Guided Demo,10.1,5,3,5,3,94.1,Positive,Converted,2026-04-03 10:19:25
SHERPA00987,Sherpa AI,Rep 20,Delhi,Mid-Market,Guided Demo,10.1,9,5,4,3,86.4,Neutral,Follow-up,2026-03-04 17:43:24
SHERPA00988,Sherpa AI,Rep 11,Delhi,SMB,Guided Demo,19.3,8,6,2,2,95.3,Positive,Follow-up,2026-03-19 15:36:25
SHERPA00989,Sherpa AI,Rep 2,Bangalore,Mid-Market,Guided Demo,18.2,8,6,2,2,89.7,Neutral,Converted,2026-06-08 10:45:09
SHERPA00990,Sherpa AI,Rep 13,Mumbai,Enterprise,Objection Handling,13.0,9,7,3,2,87.1,Positive,Converted,2026-05-12 17:35:06
SHERPA00991,Sherpa AI,Rep 13,Chennai,SMB,Guided Demo,10.9,10,6,5,4,87.8,Positive,Not Converted,2026-01-12 11:19:00
SHERPA00992,Sherpa AI,Rep 41,Mumbai,Enterprise,Product Discovery,19.3,8,4,2,2,89.5,Positive,Converted,2025-12-09 10:56:06
SHERPA00993,Sherpa AI,Rep 49,Pune,SMB,Service Support,9.2,6,4,4,4,93.7,Neutral,Not Converted,2026-03-16 12:54:06
SHERPA00994,Sherpa AI,Rep 15,Hyderabad,Mid-Market,Objection Handling,13.1,5,3,5,3,86.2,Positive,Converted,2026-01-13 15:34:47
SHERPA00995,Sherpa AI,Rep 31,Hyderabad,Mid-Market,Objection Handling,11.6,5,3,4,2,89.1,Neutral,Not Converted,2026-02-09 15:53:30
SHERPA00996,Sherpa AI,Rep 23,Mumbai,Mid-Market,Guided Demo,8.6,9,6,2,1,90.5,Neutral,Converted,2026-02-22 09:57:51
SHERPA00997,Sherpa AI,Rep 22,Mumbai,SMB,Service Support,13.1,10,6,5,4,83.9,Positive,Converted,2026-01-23 13:15:17
SHERPA00998,Sherpa AI,Rep 16,Delhi,Enterprise,Product Discovery,11.7,11,8,3,2,89.6,Positive,Converted,2026-03-22 15:32:23
SHERPA00999,Sherpa AI,Rep 42,Chennai,Enterprise,Service Support,11.4,10,7,4,3,93.1,Positive,Not Converted,2026-06-06 10:58:06
SHERPA01000,Sherpa AI,Rep 29,Delhi,SMB,Sales Consultation,13.6,11,5,5,3,84.4,Positive,Not Converted,2026-05-24 12:53:00
